x,y,id
-32.65407,21.685413,289-12
-27.73518,13.063805,289-13
0.25171795,75.81483,290-10
-15.2648735,59.625874,290-11
-16.00498,57.917473,290-12
-0.07721084,75.405396,290-7
-0.07721084,75.405396,290-8
0.09643021,75.632256,290-9
-33.042282,54.156063,291-13
-15.19046,59.80808,291-14
-17.158173,59.085518,291-15
-17.312717,59.014282,291-16
0.1818171,75.76914,293-6
15.217622,-55.4082,109-1
14.634959,-56.549076,109-2
58.76452,-11.546752,109-3
-28.43502,-12.388608,109-4
-31.81229,-15.1237545,109-5
-32.346134,-17.514456,110-10
-30.820213,-17.658604,110-6
-39.47978,17.205011,110-7
-63.10269,-7.2328076,110-8
-30.882853,23.879875,110-9
-32.327984,-17.497705,111-11
-16.983744,93.471886,111-12
-14.983286,87.95527,111-13
25.806623,79.10998,111-14
4.3644595,66.791016,111-15
-34.13447,75.859344,112-16
-20.206816,78.00962,112-17
20.735783,57.84387,112-18
-33.601643,82.23314,112-19
-33.47772,82.357376,112-20
-33.149708,81.97714,113-21
-30.110909,77.45858,113-22
-33.446148,80.364334,113-23
3.4492636,79.93184,113-24
3.449201,79.932655,113-25
-39.983513,84.326904,114-26
-39.930286,84.27773,114-27
-40.195724,84.77532,114-28
-37.603527,8.234284,114-30
-40.211964,84.840515,115-31
-11.198582,92.38214,115-33
15.537927,82.51814,115-34
-55.070667,38.382206,116-1
-57.7353,39.104042,116-2
-55.0705,38.381798,116-3
-52.402367,38.08477,116-4
-53.376358,38.170025,116-5
0.6843915,83.12739,117-10
-22.636208,85.3494,117-6
-22.594357,85.41946,117-7
-21.119955,87.45662,117-8
7.3797293,88.83223,117-9
0.7847389,82.091156,118-11
1.9534253,88.03523,118-12
61.243214,-10.5425205,118-13
3.6875384,78.36698,118-14
-3.1793988,91.36617,118-15
-3.0435538,91.11071,119-16
-4.928719,77.57941,119-17
-4.940489,77.567474,119-18
2.3373797,69.469666,119-19
3.3854194,81.81034,119-20
-10.165172,93.22162,120-21
-49.794315,41.133698,120-23
2.2249625,81.430016,120-24
6.0674562,80.19,120-25
-26.335613,-28.352169,121-26
8.571399,-43.546745,121-27
-19.442242,22.550259,121-28
-12.3695345,12.063669,121-29
5.412373,5.005018,121-30
-32.274803,-20.606535,122-31
-50.61835,-3.0665736,122-32
-33.26024,25.681786,122-33
-52.156914,16.420599,122-34
-95.116234,30.742756,122-35
62.339424,-7.3488827,123-1
-13.572779,13.298732,123-2
-27.903748,24.101868,123-3
-26.775244,24.08551,123-4
-27.935095,24.223566,124-5
-26.174303,45.367817,124-6
-27.575571,7.609799,124-7
-16.356987,11.498813,124-8
-16.309376,11.479126,124-9
9.611392,22.749294,125-10
-9.96937,-22.225199,125-11
-11.299258,-24.002522,125-12
-27.887753,-26.820553,125-13
-65.53519,-4.8628483,125-14
-27.981518,21.971071,126-15
3.018504,15.82479,126-16
-2.3440256,93.21633,126-17
-2.1365054,93.02613,126-19
-64.39194,57.783657,127-20
-64.45733,57.75097,127-21
-1.7137265,92.11728,127-24
-11.80293,92.980095,128-10
-11.911364,93.07595,128-11
-12.007652,93.09286,128-12
15.497017,82.511086,128-8
-11.969869,93.452774,128-9
-12.007898,93.09465,129-13
1.1428895,80.823845,129-14
-10.343085,87.52674,129-16
-11.732444,91.907036,129-17
0.6437016,82.461845,130-18
0.58299583,83.044235,130-19
0.8003326,82.123604,130-20
0.79517466,82.30817,130-21
-23.112665,62.490692,130-22
-23.112803,62.489956,131-23
-26.158348,67.255325,131-25
-26.152435,67.35973,131-26
5.472356,-15.47511,131-27
-1.9016831,-11.622977,132-28
-22.490223,82.54255,132-29
-26.548729,62.17321,132-30
-23.536362,62.684505,132-31
-23.084375,62.469803,132-32
-22.497019,82.56211,133-33
-22.490387,82.55333,133-34
-22.490904,82.55375,133-35
-32.868042,65.638275,133-36
-33.32194,65.46075,133-37
-30.378742,61.68608,134-1
15.480025,82.503006,134-2
1.8731295,78.90082,134-3
1.8967388,78.773415,134-4
1.5705137,78.89357,135-5
9.843919,69.82846,135-6
17.138527,77.64564,135-7
9.673322,71.29878,135-8
-26.271484,65.40805,135-9
-25.976034,64.34307,136-10
-23.687796,62.671955,136-11
-23.741158,62.597355,136-12
1.0704023,15.831081,136-13
1.071528,15.831589,136-14
-10.826771,-55.518414,137-15
25.148697,18.952929,138-1
24.99899,20.163002,139-2
25.002993,20.153301,139-3
26.457863,34.85868,139-4
24.412968,15.081792,139-5
-84.00319,10.408338,140-6
-83.87777,10.507043,140-7
24.437582,14.730515,140-8
60.515026,-10.0039015,140-9
60.373653,-11.12447,141-10
28.421108,15.492527,141-11
27.882296,12.707253,141-12
-1.9808993,-50.325943,141-13
-2.0639482,-50.119118,142-14
-26.294346,6.2689166,501-1
-30.69468,-20.070648,501-2
-71.04894,-1.7276878,502-3
-36.976376,-88.0819,502-4
-37.03606,-87.84845,502-5
-41.816593,-11.383537,502-6
-37.47609,-36.082153,502-7
-15.118213,-14.649713,503-10
-14.985592,-14.900423,503-11
-15.0419445,-14.921945,503-12
-42.837402,-39.59171,503-8
-15.019066,-14.6945915,503-9
-14.174838,-15.118532,504-13
-42.874554,-37.107044,504-14
-40.575268,-27.31758,504-15
-40.473034,-27.322145,504-16
-72.025955,-6.5136952,504-17
-71.872154,-0.73072517,505-18
-41.720512,-39.00629,505-19
-41.370377,-41.57535,505-20
2.1485753,-23.191164,505-21
-40.969353,-42.140427,505-22
-48.61199,-18.94555,506-23
-43.38434,-33.7681,506-24
-1.3933574,-52.796257,506-25
-1.4202323,-52.79184,506-26
-71.39004,-0.78870124,506-27
-20.817278,25.583487,507-28
-64.754196,-9.749044,507-31
-64.82396,-9.738051,507-32
-93.73595,33.105064,508-1
-93.76211,33.06659,508-2
-46.406563,-16.794819,509-3
-32.505566,17.428741,509-4
-33.540432,15.072929,509-5
-32.89216,14.629139,509-6
-93.687614,33.224365,509-7
-21.5195,24.612347,510-10
-66.640396,55.365406,510-11
-69.24596,47.871838,510-12
-29.081009,-23.355858,510-8
-93.74534,33.08905,510-9
-69.247955,47.82835,511-13
-13.5445795,-15.088677,511-14
-13.438414,-14.876683,511-15
-13.485811,-14.77874,511-16
-13.604342,-14.943172,511-17
-13.610971,-14.966985,512-18
-13.4783,-15.336546,512-19
-59.30746,-2.0635927,512-20
-62.480022,47.50936,512-21
-29.78236,-8.695413,512-22
-36.041115,12.907671,513-24
-37.86214,13.814934,513-25
-67.08097,53.602303,513-26
-67.38812,54.48676,514-28
-91.92986,35.28782,514-29
-91.88346,35.30524,514-30
-91.86359,35.302048,514-31
-91.79237,35.3065,514-32
-91.783585,35.324635,515-1
-91.74227,35.33327,516-2
-90.41396,35.273464,516-4
-90.31896,35.230183,516-5
52.484013,71.41525,516-6
58.272606,-21.2402,517-10
58.279377,-21.235567,517-11
52.517204,71.43627,517-7
-90.47315,35.385227,517-8
-90.84849,35.358616,517-9
58.304195,-21.214447,518-12
63.334984,-13.352584,518-13
-13.634532,-14.529893,518-14
-13.612455,-14.589562,518-15
-13.596623,-14.669392,518-16
-39.16656,-34.47538,519-17
-42.66527,-37.5646,519-18
-42.781994,-37.412415,519-20
2.795189,-18.286211,519-21
-57.05695,-4.8868513,520-22
-57.817425,-4.7929215,520-23
20.640606,-19.018402,520-24
-1.2577043,-26.67422,520-25
-1.2540864,-26.679632,520-26
-1.2423222,-26.649342,521-28
-45.923866,-25.302074,521-29
-45.930054,-25.31784,521-30
-38.09349,-42.963696,521-31
-36.01703,-41.532894,521-32
-64.96443,-13.715822,522-32
-25.54535,-19.885159,522-33
-44.269634,-24.039669,522-34
-26.793552,-19.13928,522-35
-42.769882,-37.31727,523-1
-42.79492,-36.91276,523-2
-42.733868,-37.08132,524-3
-42.594074,-37.627964,524-4
-61.094574,-7.524381,524-5
-63.02152,-6.8525524,524-7
-31.640509,-31.576015,525-10
-49.55864,-2.617777,525-11
-23.579868,2.645188,525-12
-31.606833,-31.570726,525-8
-31.64484,-31.591866,525-9
-35.030205,-52.09394,527-5
-36.671375,-53.262375,527-6
-36.57142,-52.372406,527-7
-34.911167,-53.073387,528-10
-36.55124,-52.512596,528-11
-32.546127,-57.014225,528-12
-33.66695,-56.480515,528-8
-33.627956,-56.505775,528-9
-12.848918,-56.785416,529-13
-36.84716,-53.470882,529-14
-36.84641,-53.470505,529-15
-36.7509,-87.12868,529-16
-36.597427,-87.04213,529-17
-36.931713,-53.27679,530-18
-35.8773,-86.745285,530-19
-38.248516,-53.307533,530-20
-37.619514,-86.85233,530-21
-37.408417,-86.688385,530-22
-34.911327,-53.073498,531-23
-34.91156,-53.072937,531-24
-35.308468,-53.600296,531-25
-35.160667,-53.56809,531-26
-34.91151,-53.07324,531-27
-34.911503,-53.073246,532-28
-41.28127,-39.843742,532-29
-41.267532,-39.83124,532-30
-40.170666,-43.24435,532-31
-40.12918,-43.24481,532-32
-37.749622,-41.832535,533-33
-37.755276,-41.820805,533-34
-35.987907,-51.83417,533-35
-34.498608,-52.281998,533-36
-34.49958,-52.281376,533-37
-35.23246,-53.54577,534-1
-36.263687,-53.44666,534-2
-37.988636,-53.062275,535-3
-36.04362,-53.15866,535-4
-36.04264,-53.158615,535-5
-35.12977,-53.60023,535-6
-35.154564,-53.7187,535-7
-35.826984,-86.70037,536-10
-36.939163,-88.01049,536-11
-36.961647,-88.04836,536-12
-34.19801,-86.74994,536-8
-35.59164,-86.844574,536-9
-36.85378,-88.13637,537-13
-37.030045,-88.14612,537-14
-37.018154,-88.039116,537-15
-37.23554,-87.655556,537-16
-36.85508,-45.51875,537-17
-36.704807,-45.635868,538-18
-36.705006,-45.63648,538-19
-37.02102,-46.532482,538-20
-34.89248,-52.144817,538-21
-34.892715,-52.145065,538-22
-36.95655,-45.296906,539-23
-36.93352,-45.061096,539-24
-36.959324,-45.40363,539-25
-37.162292,-45.33492,539-26
-36.25929,-51.82641,539-27
-36.257404,-51.953205,540-28
-39.029636,-44.142124,540-29
-38.9742,-44.172165,540-30
-37.439266,-50.984406,540-31
-37.43173,-50.98497,540-32
-27.125847,-52.779984,541-33
-98.664536,7.933846,541-34
-36.671154,-53.264515,541-35
-30.325783,-54.020782,541-36
-29.30159,-53.91514,541-37
56.288742,-2.6368217,143-0
26.884935,9.207628,143-00
-29.481419,-19.058302,143-1
-29.715176,-18.98906,143-2
60.96601,-9.610097,144-3
60.575127,-8.986945,144-4
21.84848,35.907444,144-5
16.979448,29.75889,144-6
21.591702,34.950672,144-7
21.4031,34.754528,144-8
22.291468,35.381744,145-10
21.567102,35.6004,145-11
21.752918,36.00373,145-12
21.846008,35.83035,145-13
22.320595,35.33255,145-14
21.634123,35.053146,145-9
24.338224,31.044506,146-15
24.333242,31.107183,146-16
17.046566,30.9553,146-17
15.996753,30.486269,146-18
20.384174,33.370327,146-19
22.980913,38.62898,146-20
22.835642,39.06962,147-21
22.617088,38.391182,147-22
27.356804,33.405994,147-23
27.575695,33.348656,147-24
27.197102,33.43659,147-25
-7.206961,57.28355,147-26
18.96382,22.467386,148-27
16.906813,29.788427,148-29
21.072296,31.134047,148-30
20.709927,33.11564,148-31
12.658975,34.629383,148-32
19.912708,28.271862,149-33
52.11476,-0.20287374,150-0
61.350384,-9.428663,150-00
-28.051468,-20.77965,150-1
3.2462535,-1.7736964,150-2
-62.51127,0.46835145,151-3
-13.52297,13.427949,151-4
-29.2832,-18.724848,151-5
-28.963984,-17.593904,151-6
-30.266602,-17.751026,151-7
-13.275022,13.352274,151-8
-60.309563,-8.7530985,152-10
-29.357883,-18.038408,152-11
-28.112612,-17.768969,152-12
-28.246784,-17.81238,152-13
46.927563,-8.596857,152-14
-8.416966,-19.813715,152-9
54.95084,-14.68399,153-15
-29.489998,-19.028202,153-16
-61.075226,-4.934045,153-17
58.109867,-14.45525,153-18
48.10027,-9.002054,153-19
-66.925316,-0.46831316,153-20
51.439236,1.541936,154-21
-32.18019,-20.58755,154-22
-33.208233,-24.21515,154-23
39.699837,10.413975,154-24
30.562778,36.635426,154-25
21.308601,39.307224,154-26
24.053064,11.576514,155-27
31.085756,35.57564,155-28
25.221088,40.054867,155-29
28.093494,19.423536,155-30
29.258322,32.919655,155-31
26.277649,35.132202,155-32
-58.910645,-19.461119,156-33
-69.8533,13.767718,156-34
-52.944668,-2.377145,156-35
-25.020063,-19.975645,156-36
-36.21663,-57.323658,542-1
-36.199093,-57.33155,542-2
-36.199024,-57.331917,542-3
-32.157078,-83.860886,542-4
-32.15733,-83.86052,543-5
-34.80269,-83.97947,543-6
-32.116596,-83.83261,543-7
-32.11662,-83.83177,543-8
-36.149696,-57.652817,543-9
-34.26851,-85.79364,544-10
-33.69188,-84.875145,544-11
-34.932686,-83.97635,544-12
-33.833515,-85.0297,544-13
-33.663998,-84.845604,544-14
-36.61379,-84.61727,545-15
-33.755436,-85.793564,545-16
-34.738037,-84.46302,545-17
-32.253754,-83.93327,545-18
-32.236454,-83.92179,545-19
-34.412926,-84.75612,546-20
-33.94651,-85.32726,546-21
-98.667046,7.636403,546-22
-96.61862,10.629615,546-23
-35.06668,-85.89612,546-24
-26.286379,6.2163463,547-1
-29.518866,4.5589566,548-2
18.936018,-0.98321307,548-3
19.080564,-1.0718588,548-4
18.837845,-1.1100701,548-5
19.011961,-1.1813076,548-6
-65.08585,-9.484187,549-10
-44.575424,-29.618607,549-11
19.16411,-1.2011051,549-7
-44.55547,-8.992255,549-8
-50.478767,-15.596997,549-9
-40.360306,-23.296474,550-12
-34.593277,-21.96954,550-13
-42.237278,-23.631044,550-14
-51.83283,-14.787433,550-15
-35.34629,-59.81354,550-16
-57.267975,-10.063548,551-17
-71.13318,-1.3831352,551-18
-49.23194,-14.480289,551-19
-37.77151,-31.188026,551-20
18.953615,-1.372562,551-21
19.071259,-1.5999897,552-22
-26.220833,6.7012057,552-24
-51.711163,-18.206936,552-25
-3.0685868,-16.252697,552-26
1.9991522,-25.062704,553-27
2.0175483,-25.171225,553-28
-47.325836,-42.401283,553-29
-27.69296,6.5263276,553-30
-46.449486,-40.32728,554-3
-50.77039,-40.518063,554-4
-53.92731,-35.622772,554-5
-33.68772,29.152897,554-7
-71.3989,-0.85766274,555-10
-30.963219,28.965889,555-11
-31.77959,9.674389,555-12
-50.93726,-14.627378,555-8
-87.24226,47.93147,555-9
-27.83334,22.592712,556-13
-49.546623,-38.701942,556-14
-30.74984,28.890228,556-15
-72.62418,1.2816411,556-17
-41.360714,-40.934364,557-18
-75.86445,51.424408,557-19
-52.467964,-17.751156,557-21
-94.409584,29.93411,557-22
-31.528854,10.039724,558-23
-49.26301,-16.583368,558-24
-41.833424,-18.985437,558-25
-41.489086,-18.829737,558-26
-49.064484,-3.2759337,558-27
-30.995346,-8.77611,559-28
62.7114,-14.105817,559-29
62.35232,-14.637773,559-30
-49.000153,-16.704494,559-31
-41.610497,-11.4115305,559-32
-34.875114,-83.8947,560-1
-34.728218,-83.874954,561-2
-33.57072,-84.80682,561-4
-33.588448,-84.86044,561-5
-33.32665,-84.81092,561-6
-36.059174,-57.552784,562-10
-34.903126,-84.58323,562-11
-33.30742,-84.85978,562-7
-36.212646,-57.263565,562-8
-36.06987,-57.496864,562-9
-34.961273,-84.875824,563-12
-35.09754,-58.3794,563-13
-35.574295,-84.33271,563-14
-35.945488,-84.76849,563-15
-34.810604,-83.94758,563-16
-35.03765,-84.379555,564-17
-35.21144,-84.29533,564-18
-35.244724,-59.54406,564-19
-36.128326,-86.58331,564-20
-33.594128,-84.93329,564-21
-34.99886,-83.97119,565-22
-96.48753,11.189253,565-23
-96.54698,11.005701,565-24
-95.69759,11.69531,565-25
-98.5843,7.7534914,565-26
-42.660698,-44.92871,566-27
-44.03137,-44.509575,566-28
-43.74271,-44.416428,566-29
-36.175426,-60.400074,567-32
-36.123653,-60.2891,567-33
-35.0514,-62.14152,567-34
-35.18195,-62.560642,567-35
-35.149277,-62.478863,567-36
-35.149277,-62.478863,568-1
-93.77376,12.806831,568-2
-93.8208,12.421994,569-3
-34.230797,-62.029552,569-4
-35.27521,-62.50948,569-5
-34.272,-62.38669,569-6
-35.174805,-61.537945,570-10
-35.111214,-61.848663,570-11
-34.302116,-61.97192,570-12
-34.671013,-60.205875,570-8
-34.666523,-60.205738,570-9
-35.005596,-62.13074,571-13
-35.175087,-61.892784,571-14
-35.08791,-61.978924,571-15
-35.08791,-61.978924,571-16
-35.08818,-61.97645,571-17
-35.120342,-58.970383,572-18
-35.177017,-59.390564,572-19
-33.165077,-60.916874,572-20
-33.297203,-61.040634,572-21
-34.333576,-61.703926,572-22
-34.387417,-61.840652,573-23
-35.088444,-61.976162,573-24
-35.144657,-62.077045,573-25
-34.314537,-62.095455,573-26
-34.314537,-62.095455,573-27
-35.122074,-62.02511,574-28
-35.122074,-62.02511,574-29
-35.0579,-62.375755,574-30
-35.05831,-62.374264,574-31
-35.088497,-61.97648,574-32
-26.731941,-52.53434,575-33
-93.85337,13.742008,576-1
-93.90626,13.789697,576-2
-43.97977,-45.2005,577-3
-43.148197,-45.240982,577-4
-44.84977,-45.202618,577-5
-45.45956,-43.324436,577-6
-45.17182,-45.052208,577-7
-45.17182,-45.052208,577-8
-44.65999,-45.050404,578-10
-93.410545,13.094996,578-11
-26.688313,-52.4871,578-12
-26.786556,-52.567333,578-13
-76.30067,-32.22778,578-14
-46.12496,-46.002888,578-9
-76.23018,-31.953817,579-15
-64.5256,-41.615456,579-16
-64.52113,-41.617336,579-17
-77.69528,-26.557285,579-18
-77.43086,-26.542688,579-19
-77.14437,46.09496,579-20
-14.635233,-32.83342,580-21
-14.819623,-32.843716,580-22
-15.029988,-32.9061,580-23
-87.316986,5.888281,580-24
-87.331665,5.9150615,580-25
5.8892827,-59.5073,580-26
5.8916464,-59.53583,581-27
0.1638887,-61.324505,581-28
-86.889435,7.8371787,581-29
1.4598178,-61.238823,581-30
1.5739323,-61.19836,581-31
-97.42496,11.637698,582-1
-96.121216,11.189682,582-2
-96.32609,12.160225,583-3
-95.352264,11.0707655,583-4
-96.205246,12.000591,583-5
-96.20697,12.000711,583-6
-96.20518,12.000974,583-7
-96.286285,11.942698,583-8
-34.697796,-31.907055,584-10
-97.97614,9.618409,584-11
-97.44739,11.248001,584-12
-96.20567,12.000643,584-13
-94.43708,13.731175,584-14
-95.90921,11.777299,584-9
-96.11433,12.157967,585-15
-97.51862,11.320047,585-16
-97.12297,11.596265,585-17
-98.75924,9.2799225,585-18
-98.75924,9.2799225,585-19
-98.75924,9.2799225,585-20
-98.56988,8.913151,586-21
-96.2817,12.523231,586-22
-96.2788,12.523325,586-23
-93.23185,13.4918785,586-24
-93.81423,12.436433,586-25
-94.809875,11.94925,586-26
-98.31882,9.456361,587-27
-98.65042,9.150469,587-28
-92.00328,11.578526,587-30
-98.65611,9.170778,587-31
-98.75924,9.2799225,587-32
-98.68257,9.141495,588-33
-93.64501,12.941971,588-34
-97.96989,9.624724,588-35
-97.96704,9.624808,588-36
-42.874397,-45.152275,588-37
-96.11202,12.157973,589-2
-37.49268,-33.00261,589-3
-34.648617,-49.209297,590-4
-41.751358,-41.116634,590-5
-30.092142,-10.8479595,590-6
-45.188046,-40.846,590-8
-73.69979,32.571545,591-10
-74.22499,30.89698,591-11
-59.768723,9.024672,591-12
-50.579586,4.548078,591-13
-49.859684,-39.89768,591-14
-46.705215,-40.57751,591-15
-39.91916,-8.203286,592-16
-39.95014,-8.145844,592-17
-30.483164,28.883924,592-18
-46.520065,-40.70674,592-19
-39.948315,-8.112814,592-20
-41.216633,-41.348522,593-22
-45.93144,-42.61704,593-23
-47.921684,-39.98404,593-24
-50.4918,-40.125126,593-25
-45.44276,-42.036503,593-26
-32.67256,-19.952358,593-27
-48.25579,-43.210934,594-28
-30.675722,25.252401,594-29
-34.844845,-48.914284,594-30
-96.37026,26.65425,594-31
-45.59276,-42.86033,595-1
-3.4290853,-26.197014,595-2
-60.365635,-6.686441,595-3
-64.43939,48.950027,596-4
-66.839035,53.237843,596-7
-86.6749,45.59083,596-8
-86.87616,45.603836,596-9
-62.45566,-7.2416787,597-10
-62.303623,-7.0904026,597-11
-96.26845,26.719624,597-12
-64.440186,48.953087,597-13
-46.105762,-15.984108,597-14
-46.200077,-9.356362,597-15
-68.41248,52.4139,598-16
-39.01718,-34.506813,598-17
-38.80904,-34.395348,598-18
-74.02768,31.46085,598-19
-64.19387,47.50731,598-20
-95.49948,28.319757,598-21
-64.39893,48.53924,599-22
-67.09403,51.097363,599-23
-67.07888,53.061687,599-25
-47.71085,-18.671556,599-27
-66.38458,52.438232,600-28
-88.848755,45.63137,600-29
-63.38293,38.72622,600-30
-72.013145,53.287594,600-31
-75.547646,49.41782,600-32
-48.248753,-39.930042,601--1
-50.442387,-39.270763,601--2
7.653106,-8.624531,602-3
-87.69404,6.7390532,602-4
-49.311565,-16.022064,602-5
-49.41349,-15.981862,602-6
-20.851965,24.597668,602-7
-47.73672,-23.959745,602-8
-26.99791,-18.491985,603-10
45.34422,-12.238286,603-11
-37.913605,-31.084034,603-12
-50.554462,-38.07252,603-13
-50.5697,-38.066395,603-14
-41.84756,-22.51494,603-9
-50.5401,-37.767776,604-15
-33.63114,5.5940347,604-16
-33.44798,5.8175626,604-17
-6.504506,-39.138924,604-18
-77.20902,45.86699,604-19
-0.87190026,20.098196,604-20
-1.2537689,20.095852,605-21
-0.37466216,19.13489,605-22
3.0910096,16.097977,605-23
-76.023315,52.157864,605-24
-76.17992,49.788437,605-25
-77.31871,46.812695,605-26
-60.76412,-7.10883,606-1
-42.016445,-32.549202,606-2
-42.037758,-11.314745,607-3
-42.037712,-11.314948,607-4
-34.287117,28.492361,607-6
-49.711117,-14.776041,607-8
-50.691532,-14.840741,608-10
-34.982517,16.256527,608-11
-38.677853,17.134756,608-12
-50.33497,-19.149286,608-13
-40.182514,-36.310604,608-14
-48.253693,-15.085537,608-9
-50.413353,-19.333143,609-15
-36.99936,-11.218467,609-16
-32.93468,7.04212,609-17
-58.960773,-6.77675,609-18
-74.38607,50.207226,609-19
-37.63329,32.85172,609-20
-33.81359,13.99566,610-21
-67.58023,55.208694,610-22
-58.184494,-11.203727,610-23
-38.86757,11.277468,610-24
-29.37654,27.07386,610-26
-18.275253,-18.148993,611-27
-16.789545,33.795536,611-28
-58.84549,-1.8374445,611-29
-41.50419,-23.948156,611-30
-40.971,-23.767836,611-31
-39.49111,-32.83103,611-32
-5.774425,-23.267273,612-33
-51.95052,-14.635035,612-34
-16.16367,35.33744,612-35
-34.576073,23.5155,612-36
7.443427,81.57246,157-14
7.4396567,81.58025,157-15
5.434115,83.16079,157-16
7.4129357,81.55805,157-17
11.206488,56.6755,157-18
11.307013,56.561684,157-19
-25.080526,-70.81772,158-20
6.8528047,7.1566777,158-21
-26.029331,6.708629,158-22
11.194949,56.631416,158-23
2.6763093,73.67248,158-24
2.612095,73.54971,158-25
2.9581854,74.13362,159-26
-3.9537373,11.064105,159-27
20.365812,33.321457,159-29
4.0153484,4.7103457,159-30
3.8723543,4.590805,159-31
-2.1839707,-3.710347,160-32
-2.1806562,-3.710472,160-33
-2.1841567,-3.7178648,160-34
3.945395,4.59025,160-35
3.1658275,-21.290257,160-36
-30.798622,-10.463582,160-37
25.509262,75.150696,613-1
25.518251,75.16062,613-2
-27.325953,48.12871,613-3
7.007782,64.063934,614-4
6.1914253,65.015396,614-5
7.1171055,63.951324,614-6
-76.22397,54.128426,614-7
-76.1856,54.09181,614-8
4.4437423,65.9169,614-9
4.3433595,66.34117,615-10
15.823715,77.07557,615-11
9.005118,71.16158,615-12
-13.153277,89.107864,615-13
-13.123291,89.121994,615-14
-13.084109,89.12066,615-15
5.894507,75.12446,616-16
5.8490615,65.67519,616-17
4.640438,66.23874,616-18
-14.359882,87.98097,616-19
-21.39299,79.95557,616-20
-45.900715,89.90934,617-22
-35.049984,77.18048,617-24
6.0268784,65.73547,617-25
4.602088,66.83619,617-26
4.4187274,67.163216,617-27
16.898994,77.92016,618-28
4.75523,67.016106,618-29
-42.815834,81.615486,618-30
-5.4004307,79.52608,618-31
-8.238391,78.2778,618-33
9.631549,70.0772,619-34
5.884773,79.72416,619-35
-30.560602,96.1773,619-37
-44.531384,-32.507607,620-1
-46.45861,-11.296067,620-3
-57.154682,-8.654307,621-4
-42.85843,-45.17037,621-5
27.996662,11.078388,621-6
-94.04337,19.40036,621-7
-34.84306,79.5569,621-8
-34.864338,79.23211,621-9
-29.610168,77.79538,622-10
5.9828353,65.69908,622-11
9.494157,70.38114,622-12
-29.87628,95.8539,622-13
-49.86197,40.237976,622-14
-1.1016116,92.73427,622-15
-34.429546,14.55396,623-16
-34.438488,14.55097,623-17
-33.665737,14.787508,623-18
-67.42677,54.362534,623-19
-66.32505,56.778095,623-21
18.530453,78.648834,624-22
-66.375015,54.292583,624-23
-66.77604,54.728855,624-24
-66.7746,54.72901,624-25
-29.953693,95.15585,624-27
-31.54127,33.876286,625-28
-77.32566,53.123905,625-29
-76.24107,54.11182,625-30
-42.901665,78.952866,626-2
-42.838318,78.93334,626-3
-42.853283,79.0519,626-4
-30.674355,96.48499,627-10
-31.15873,77.25823,627-6
-32.634796,92.00597,627-7
-30.93376,89.96024,627-8
4.5754547,66.27242,628-11
-38.81365,11.09602,628-12
-36.165264,12.8598385,628-13
-87.44125,7.0590053,628-14
-64.008835,-2.5263,628-15
-7.9858384,-10.63886,628-16
-71.183754,-1.5965257,629-17
-47.448334,20.409216,629-18
-67.57277,-6.6304774,629-19
-50.720535,4.570928,629-20
58.73247,-11.42832,629-21
-33.289314,27.865902,629-22
-52.03794,64.14615,630-23
-56.867542,67.4819,630-24
-23.893105,2.131178,630-25
-34.005535,72.00571,630-26
-56.940556,67.42032,630-27
-36.752373,73.97528,630-28
-11.793471,40.916042,631-2
-13.388007,-32.017746,631-3
-13.096874,-31.07648,632-4
-13.092186,-31.0531,632-5
-41.053165,21.78136,632-6
-24.43947,23.59621,632-7
-24.426323,23.590025,632-8
-12.865769,-30.212502,632-9
-57.290848,-5.985479,633-10
-26.260344,-5.1563325,633-11
-42.330494,26.053175,633-12
-13.414038,-31.282309,633-13
-13.425395,-31.444908,633-14
-9.52136,-21.774256,633-15
-29.90012,-10.91685,634-16
-15.277757,-32.61307,634-17
-21.572842,-59.20532,634-18
-21.695665,-59.2831,634-19
-42.43746,26.118683,634-20
-41.09849,22.055895,634-21
-34.429863,10.339327,635-22
-42.3256,25.074879,635-23
-41.10677,21.883009,635-24
-41.528416,21.640152,635-25
-3.050206,-16.131126,635-26
-24.305628,23.58613,635-27
6.687662,-17.059809,636-28
-41.90375,25.076443,636-29
-14.422317,-33.03579,636-30
-14.385273,-33.126778,636-31
-14.406823,-32.908623,636-32
-14.334126,-33.072712,636-33
-14.411011,-33.086353,637-34
-14.497695,-32.960533,637-35
-56.80918,67.57061,638-2
-34.71377,75.470695,638-3
-57.11705,68.84682,638-4
-56.439148,0.4503806,639-10
-58.89071,-0.8971039,639-5
-55.801403,0.18641257,639-6
-55.91373,0.15822662,639-7
-55.95239,0.16571431,639-8
-56.63941,0.6246117,639-9
-23.866364,0.09947665,640-11
-33.991608,71.82677,640-12
-55.636772,-1.645664,640-13
-56.59411,-0.9002336,640-14
-23.212019,19.207691,640-15
-22.73382,19.030588,640-16
-22.854868,19.10311,641-17
-7.3692236,19.680754,641-18
-7.3922944,19.601913,641-19
-32.130863,-0.20293501,641-20
-32.11896,-0.18526757,641-21
-32.11894,-0.18523538,641-22
-32.131138,-0.20301329,642-23
-32.131138,-0.20301329,642-24
-32.13083,-0.20304123,642-25
-32.153137,-0.1564237,642-26
-32.170414,-0.13104104,642-27
-32.10336,-0.14863378,642-28
-32.099842,-0.14348416,643-29
-32.07599,-0.04261297,643-31
-56.935844,-3.165017,643-32
-58.55155,3.0852008,643-33
